527,"E10.2-E10.3  E10.9  E11.2-E11.3  E11.9  E12.2-E12.3  E12.9  E13.2-E13.3  E13.9  E14.2-E14.5  E14.9  E16.2-E16.3E16.8-E16.9  I23  I40.9  I5  I98.8  O29.1  O29.9  O74.2  O89.1  R00-R01  R03  R05-R07  R68.8  R93.1  R94.1  R94.3  T75Z45  Z47  Z51"
528,"A50.4  A50.7-A50.9  A53  B1  B34.0-B34.4  B99  E03.5  E03.9  E1  F1-F9  G40-G41  G93.4  G98  I46  I60-I64  J69.0  J84.9K72  K75.9  M95.9  M99.9  O26.6  O29.0-O29.1  O74.2  O89.0-O89.1  P91.5  P91.9  R05-R07  R29.8  R40-R46  R68.8  S0T06.0  T42-T43  T75  Z45  Z47  Z51.5  Z51.8"
529,"B99  E1  E23  E27  E31  E34.8  E74.8-E74.9  E76.0  E76.3  E76.9  E87  E89  G58.9-G59.0  G62.9  G63.2-G63.3  G63.8-G64  G72.9-G73.0  G98-G99  H26.9  H28.0  H35.9-H36.0  I25  I77  I79.2  J69.0  J84.9  K86.0-K86.1  M13.0-M13.1M13.9  M14.2  M14.6  M19.9  M54.1  M79.0  M95.9  M99.9  N08  N25.1  N25.9  O24  O29.0-O29.1  O74.2  O89.0-O89.1  P70  R05-R07  R41  R68.8  R73  R79.8-R79.9  R81  R82.4  R82.9  R94.7-R94.8  T75  Z13.1  Z44-Z45  Z47  Z50-Z51Z54.0  Z54.9  Z71.3  Z83.3"
530,"A02.1  A17  A22.7  A24.1  A26.7  A32.1-A32.7  A32.9  A39-A41  A42.7  A48.3  A49  A52.1-A52.3  A52.9-A53  A8  B00.3-B00.4  B00.7  B00.9-B01.1  B01.9-B02.2  B02.9  B05.0-B05.1  B05.9-B06.0  B06.9  B09  B22.0  B24  B26.1-B26.2  B26.9B34.0-B34.4  B34.9  B37.5-B37.7  B37.9  B38.4  B38.9  B43.1  B43.9  B45.1  B45.9  B50.0  B50.9  B54  B57.2  B57.4B58.2  B58.9  B60.2  B69.0  B69.9  B82  B83.9  B99  D89.3  G0  G35  G62.9-G63.0  G64  G93.4  G94  G98  M54.1  O08.0O75.3  O85  P3  R05-R07  R50  R53  R56  R65  R68.8-R70  R72  T75  Z21  Z51"
531,"A41.9  B00.0-B00.2  B00.5-B00.9  B02.2-B02.9  B09  B34.0-B34.4  B99  E1  G43  G5  G62.9  G63.2  G64-G70.0  G70.9G72.9-G73.0  G93.4  G93.8  G94.8  G96.8  G98-G99  H26.9  H28.0  H35.9-H36.0  I79.2  M13.0-M13.1  M13.9  M14.2M14.6  M19.9  M53.9  M54.1  M54.3-M54.5  M54.9  M79.0  M79.2  M95.9  M99.9  N08.3  N25.1  N25.9  O24  P70.0-P70.2  P70.9  R05-R07  R40.0-R40.1  R52  R68.8  R73  T75  Z13.1  Z45  Z47  Z51.5  Z51.8  Z83.3"
532,"A02.1  A22.7  A24.1  A26.7  A32.7  A40-A41  A42.7  A48.3  A49  B00.7  B37.7  B99  D89.3  G00  G03.9  G62.9-G63.0G64  G94  G98  M54.1  O08.0  O75.3  O85  P3  R05-R07  R50  R53  R56  R65  R68.8-R70  R72  T75  Z21  Z51.5  Z51.8"
533,"A40-A41  A49.0-A49.2  A49.8-A49.9  B44.2  B44.8-B44.9  B99-C00  C06.9  C34  C45-C49  C76-C81  C85  D1-D36  D48-D50  D53.9  D61  D63-D64  D70  E34.0  E43-E44  E46  G72.9  G73.2  G98  I26  I27.9  J69.0  J84.9  N13  N15.9  O29.0-O29.1  O74.2  O89.0-O89.1  R05-R07  R50  R68.8  T75  Z08  Z45-Z47  Z51"
534,"A41.9  B00.0-B00.2  B00.5-B00.9  B02.2-B02.9  B09  B34.0-B34.4  B99  G43  G5  G64-G70.0  G70.9  G72.9  G93.4G93.8  G94.8  G96.8  G98  G99.8  M53.9  M54.1  M54.3-M54.5  M54.9  M79.0  M79.2  M95.9  M99.9  R05-R07  R40.0-R40.1  R52  R68.8  T75  Z45  Z47  Z51.5  Z51.8"
535,"A02.1  A06.5  A06.9  A15-A16  A19  A20.2  A20.9  A21.2  A21.9  A22.1  A22.7  A22.9  A24.1  A26.7  A31.0  A31.9A32.7  A40-A42.0  A42.7  A42.9-A43.0  A43.9  A48.1  A48.3  A49  A89  B00.7  B01.2  B01.9  B09  B34.0-B34.4  B37.1B37.7  B37.9  B38.1-B38.2  B38.9-B40.2  B40.7  B40.9-B41.7  B41.9-B42.0  B42.9  B44.0-B44.1  B44.9-B45.0  B45.9-B46.0  B46.5  B46.9  B58.3  B58.9  B67.1  B67.4  B67.9  B82  B83.9  B90.9  B99  D89.3  J09-J2  J4  J64-J65  J68.9-J69J84.9-J86  J98.0  J98.8-J99  O08.0  O29.0  O29.9  O74.0-O74.1  O74.9  O75.3  O75.9  O85  O89.0  O89.9  O90.9  P23  P3R04-R09  R50  R53  R56  R65  R68.8-R70  R72  R84  R91  R94  T75  U04  Z21  Z47  Z51.5  Z51.8"
536,"B99  F  G40  G93.4  G98  J69.0  J84.9  O29.0  O89.0  R05-R07  R40-R41  R56  R68.8  R78  T36-T51  T75  Z45  Z47Z50.2-Z50.3  Z50.9-Z51"
537,"A-B  D89.3  E84  E86-E87  G00  G03.9  G62.9-G63.0  G64  G94  G98  J13-J16  J18-J20  J32-J34  J36  J40  J98.0  L0  M00M13.0-M13.1  M13.9  M19.9  M54.1  M79.0  M95.9  M99.9  N61  N63  N75  O08.0  O29.0  O74.1  O75.3  O85  O89.0P23  P3  R05-R07  R50  R53  R56  R65  R68.8-R70  R72  T75  Z21  Z51.5  Z51.8"
538,"A41.9  B99  F10  G54  G56-G58  G64  G98  I77  L90  L97-L98  M0-M62.89*  M62.898-M9  R02  R05-R07  R52  R68.8T75  T79-T8  Z45  Z47  Z51.5  Z51.8  Z94-Z97"
539,"A-B  D89.3  E32.1  E84  E86-E87  G0  G43  G62.9-G63.0  G64-G70.0  G70.9  G72.9  G93.4  G93.8-G94  G96.8-G98G99.8-H00  H02.9  H60.0  H60.3  H60.9  H62  H66-H67.0  H70  H73.0-H73.1  H75.0  I30.1  I30.9  I31.9-I32.1  I33  I38-"
"",I41  I42.9-I43.0  I51.4  I68.1  J0-J2  J32-J35.0  J35.9-J37  J39.0-J39.1  J39.8-J45  J47  J64-J65  J68.9-J69  J84.9-J86  J98.0
"",J98.8-J99  K04.6-K04.7  K04.9-K05  K06.9  K10.2  K12  K13.7-K14.0  K20-K21.0  K23.0  K35-K37  K61  K63.0-K63.2  K65
"",K67  K75.0  K75.9  K77.0  K81  K83.0  K85  K92.8-L0  L30.3  L30.9  L98  M0-M2  M46.3-M46.9  M48.9  M54.1  M60.0
"",M60.9  M63.0-M63.2  M63.8-M65.1  M65.9  M66.5  M67.9  M71.0-M71.1  M71.9  M77.9-M79.0  M86  M90.0-M90.2
"",M95.9  M99.9  N10-N16  N29.0  N29.8-N30  N33.0  N34  N37.0  N39.0  N41  N43.1  N43.3  N45  N48.1-N48.2  N49
"",N51  N61  N63  N7  N98.0  N98.9  O08.0  O26.6  O29.0-O29.1  O29.9  O74.0-O74.2  O74.9  O75.2-O75.3  O75.9  O85-
"",O86  O89.0-O89.1  O89.9  O90.9-O91  O92.2  O98  P23  P3  P78  P92  R02  R04-R11  R25-R29  R40.0-R40.1  R50-R51
"",R53  R56  R63  R65  R68.8-R70  R72  R83-R84  R91  R94  T75  T79.3  T82.6-T82.7  T83.5-T83.6  T84.5-T84.7  T85.7
"",T87.4  U04  Z21  Z47  Z51.5  Z51.8
"",B99  E10.2-E10.3  E10.9  E11.2-E11.3  E11.9  E12.2-E12.3  E12.9  E13.2-E13.3  E13.9  E14.2-E14.5  E14.9  E16.2-E16.3
"",E16.8-E16.9  I10-I13  I27.0  I27.9  I40.9  I44-I5  I97.1  I98.8  J69.0  J81  J84.9  O29.0-O29.1  O29.9  O74.1-O74.2  O89.0-
540,O89.1  Q2  R00-R01  R03  R05-R07  R09.2  R68.8  R93.1  R94.1  R94.3  T75  Z45  Z47  Z51  Z94.1
"",A02.1  A22.7  A24.1  A26.7  A32.7  A40-A41  A42.7  A48.3  A49  A51.0  A51.9  A53-A54.2  A54.9  A56.0-A56.2  A57-
"",A59.0  A59.9-A60.0  A60.9-A63  B00.7  B26.0  B26.9  B34.0-B34.4  B37.3-B37.4  B37.7  B37.9  B65.0  B65.9  B82  B83.9
"",B90.1  B90.9  B99  D89.3  E66  M02.3  M02.9  M13.0-M13.1  M13.9  M19.9  M79.0  M95.9  M99.9  N10-N16  N28.8-
"",N29.0  N29.8-N3  N41  N45  N48.1-N48.2  N49  N51  N61  N63  N7  N98.0  N98.9  N99.8  O03-O08  O23  O75.3  O85-
541,O86  O90.9  O99  P3  R05-R07  R3  R50  R53  R56  R68.8-R70  R72  T75  T83.5  Z21  Z47  Z51.5  Z51.8
"",A04.3  A04.9  A09  A27.0  A27.9  A49.8-A49.9  A94  A96  A98-A99  B30.3  B30.9  B34.0-B34.4  B99  D25-D26  D28.9
"",D46  D5-D64  D68.3  D68.9-D69  D75.8  G36.1  G36.9  G93.4  G98  H11.3  H11.9  H31.3  H31.9  H35.6  H35.9  H43.1
"",H43.9  H45.0  I60-I62  I64  I69  I78.0  I85  K22.6  K25.0  K25.2  K25.4  K25.6  K25.9-K26.0  K26.2  K26.4  K26.6  K26.9-
"",K27  K29.0  K29.2  K29.4-K29.7  K29.9  K62.5  K64  K67.2  K92.0-K92.2  M15.9-M17  M19.0-M19.2  M19.9  M24.5-
"",M24.6  M79.0  M87  M95.9  M99.9  N42.1  N82-N93  O03.1  O03.6  O03.9  O04.1  O04.6  O05.1  O05.6  O05.9  O06.1
"",O06.6  O06.9  O07.1  O07.6  O07.9  O08.1  O08.6  O08.9  O20  O22.4  O22.9  O44.1  O46  O67  O72.0*  O72.1*
"",O72.2*  O72.3-O73  O75.9  O87.2  O87.9  O90.9  O99.0  P02.1-P02.2  P02.9  P10  P11.2  P11.9  P12.2  P12.9  P15.9
"",P26  P27.9  P38  P5-P6  P92  R04-R07  R57-R58  R68.8  S06.3-S06.6  S06.8-S06.9  S72  T75  T79.2  T81.0  Z45  Z47
542,Z51.3  Z51.5  Z51.8
543,B99  H0-H5  P1  P39  P55  P58-P59  P74  P96  R05-R07  R68.8  T75  Z45  Z47  Z51.5  Z51.8
544,B99  K70-K74  K75.1-K77  O26.6  R05-R07  R10  R16.0  R17  R68.8  R85  R93.2  T75  Z45  Z47  Z50  Z51.5  Z51.8
"",B99  F10  G54-G55  G64  G98  M0-M62.89*  M62.898-M9  R05-R07  R68.8  S00  S06  S1-S20  S22.0-S22.1  S23.1
"",S23.3  S24.0-S24.2  S27.5  S30  S32.0-S32.2  S32.5-S34  S40  S43  S50  S60  S70  S80  S90  T0-T13  T75  T81  T9  Z45
545,Z47  Z51.5  Z51.8
546,E65-E68  R05-R07  R68.8  R94.7-R94.8  T75  Z45  Z47  Z50  Z51.5  Z51.8
"",A41.9  B00-B03  B09  B34.0-B34.4  B99  G43  G5  G64-G70.0  G70.9  G72.9  G93.4  G93.8  G94.8  G96.8  G98  G99.8
"",M53.9  M54.1  M54.3-M54.5  M54.9  M77.9-M79.0  M79.2  M95.9  M99.9  R05-R07  R40.0-R40.1  R52  R68.8  T75
547,Z45  Z47  Z51.5  Z51.8
548,G43  G7  G93.4  G93.8  G94.8  G96.8  G98  G99.8  R05-R07  R40.0-R40.1  R68.8  T75  Z45  Z47  Z51
"",A0  A17-A19  A20.1  A20.9  A22.0  A22.7  A22.9  A24.1  A26.0-A26.7  A26.9  A31.1  A31.9-A32.0  A32.7  A32.9  A36.3
"",A36.9  A40-A41  A42.7  A43.1  A43.9  A44.1  A44.9-A46  A48.3  A49  A51.3  A51.9  A53  A66.1-A66.2  A66.9  A69.9
"",B00.0-B00.1  B00.7  B00.9  B01.9  B02.9  B05.9  B06.9-B08.3  B09  B34.0-B34.4  B35-B36  B37.2  B37.7  B37.9  B38.3
"",B38.9  B40.3  B40.9  B42.1  B42.9-B43.0  B43.9  B45.2  B45.9  B46.3  B46.5  B46.9  B85-B87.1  B87.9-B88.0  B90  B99
"",D89.3  G62.9-G63.0  G64  G94  G96  G98  G99.8  L0  L30.3  L30.9  M54.1  O08.0  O75.3  O85  O98.0  O98.9  P3  R05-
549,R09  R29.1  R50  R53  R56  R65  R68.8-R70  R72  R76.1  R76.9  R83-R84  R91  T75  T79.3  Z21  Z51.5  Z51.8
"",G43  G6-G70.0  G70.9  G72.9  G82  G83.9  G93.4  G93.8  G94.8  G96.8  G98  G99.8  M53.9  M54.1  M54.9  M79.0
550,M79.2  M95.9  M99.9  R05-R07  R40.0-R40.1  R68.8  T75  Z45  Z47  Z51.5  Z51.8
"",A41.9  D50  D53.9  D62  D64.9  D68.3  D68.9-D69  M95.9  M99.9  O01-O08  O20  O22.4  O22.9  O43-O46  O67
"",O72.0*  O72.1*  O72.2*  O72.3-O73  O75.9  O87.2  O87.9  O90.9  R04-R07  R34  R56  R58  R68.8  S06.3-S06.6  S06.8-
551,S06.9  T75  T79.2  T81.0  Z3  Z45  Z47  Z51.5  Z51.8
"",A0  A41.9  A49  B  C76.7-C76.8  C80-C81  C94.0  C95.0  C95.7-C95.9  D25  D28.9  D46  D5-D64  D68.3  D68.9  D75.8
"",E54  E56.9  E60-E61.0  E61.5  E61.9  E63.9  E79.1  E79.9  J00-J06  J3  M15.9-M17  M19.0-M19.2  M19.9  M24.5-M24.6
"",M79.0  M95.9  M99.9  N04-N12  N15.9  N39.1-N39.2  N80  N92-N93  O99.0  P5-P6  P92  R05-R07  R68.8  T75  Z45  Z47
552,Z51
"",A02.1  A17  A22.7  A24.1  A26.7  A32.1-A32.7  A32.9  A39.0  A39.9-A41  A42.7  A48.3  A49  A52.1-A52.3  A52.9-A53
"",A8  B00.3-B00.4  B00.7  B00.9-B01.1  B01.9-B02.2  B02.9  B05.0-B05.1  B05.9-B06.0  B06.9  B09  B20-B24  B26.1-B26.2
"",B26.9  B34.0-B34.4  B34.9  B37.5-B37.7  B37.9  B38.4  B38.9  B43.1  B43.9  B45.1  B45.9  B50.0  B50.9  B54  B57.2
"",B57.4  B58.2  B58.9  B60.2  B69.0  B69.9  B82  B83.9  B99  D80-D84  D89.3  F02.4  F03  F09  G00-G07  G62.9-G63.0
"",G64  G93.4  G94  G98  J84  M54.1  O08.0  O29.0  O74.1  O75.3  O85  O89.0  P3  R05-R07  R50  R53  R56  R65  R68.8-
553,R70  R72  T75  Z21  Z51.5  Z51.8
"",A02.1  A22.7  A24.1  A26.7  A32.7  A40-A41  A42.7  A48.3  A49  B00.7  B37.7  B65-B83  B99  D89.3  G62.9-G63.0  G64
"",G94  G98  M54.1  O08.0  O75.3  O85  P3  R05-R07  R50  R53  R56  R65  R68.8-R70  R72  R82.0  R82.9  T75  Z21  Z51.5
554,Z51.8
555,"A02.1  A17  A22.7  A24.1  A26.7  A32.1-A32.7  A32.9  A39.0  A39.9-A41  A42.7  A48.3  A49  A52.1-A52.3  A52.9-A53A8  B0  B22.0  B24  B26.1-B26.2  B26.9  B34.0-B34.4  B34.9  B37.5-B37.7  B37.9  B38.4  B38.9  B43.1  B43.9  B45.1B45.9  B50.0  B50.9  B54  B57.2  B57.4  B58.2  B58.9  B60.2  B69.0  B69.9  B82  B83.9  B99  D89.3  G0  G62.9-G63.0G64  G93.4  G94  G98  M00-M03  M13.0-M13.1  M13.9  M19.9  M54.1  M79.0  M95.9  M99.9  O08.0  O75.3  O85  P3R05-R07  R50  R53  R56  R65  R68.8-R70  R72  T75  Z21  Z51.5  Z51.8"
556,"B99  E10  E11.08  E11.18-E11.3  E11.48-E11.5  E11.68  E11.78-E14  E16.2-E16.3  E16.8-E16.9  G45-G46  G93.4  G98H34  H35.9  I2  I51.8  I6-I7  I98.8  L97  M15.9-M17  M19.0-M19.2  M19.9  M24.5-M24.6  M79.0  M95.9  M99.9  O29.1O74.2  O89.1  R00-R01  R03-R07  R68.8  R93.1  R94.1  R94.3  T75  T81  Z45  Z47  Z51"
557,"G31.2  G31.9  G43  G54  G64-G70.0  G70.9  G72.9  G9  J96.0  J96.9  M54.1  O29.0  O74.1  O89.0  R05-R07  R40  R68.8T75  Z45  Z47  Z51.5  Z51.8"
558,"B99  J47  J93  J96-J98.0  J98.4  J98.8  O29.0  O74.1  O89.0  P28.0-P28.1  P28.9  Q30-Q34  R05-R07  R68.8  R84  R91R94  T75  Z0-Z52.804  Z52.808-Z9"
559,"A04.4-A04.5  A04.9  A09  A49.8-A49.9  B99  E84.1  E84.9  K31.5  K56  K59  K91.3  K91.5-K91.8  P75-P76  Q41-Q42R05-R07  R10  R68.8  R85  T75  Z45  Z47  Z50  Z51.5  Z51.8"
560,"A04.4-A04.5  A04.9  A09  A49.8-A49.9  B99  K31.5  K56  K62  P39  P55  P58-P59  P74-P78  P96  R05-R07  R68.8  T75Z45  Z47  Z51.5  Z51.8"
561,A0  A41.9  A49.0  A49.8-A49.9  B99  E4  F50  L74.9  P92  R05-R07  R5-R6  T75  Z45  Z47  Z51
562,B99  K4  L74.9  N83  P00  P05-P08  P39  P55  P58-P59  P74  P81  P96  R  T75  Z45  Z47  Z51.5  Z51.8
563,"A18.0  A48.3  A49  B99  D89.3  G62.9  G63.6  G64  G98  K10.2  M00  M06-M13  M19.9  M46.2  M46.9  M48.9  M54.1M77.9-M79.0  M8-M94  M95.9  M99  P3  R05-R07  R50  R52-R53  R56  R68.8-R70  R72  S-T  Z21  Z47  Z51.5  Z51.8"
564,"E10.2-E10.3  E10.9  E11.2-E11.3  E11.9  E12.2-E12.3  E12.9  E13.2-E13.3  E13.9  E14.2-E14.5  E14.9  E16.2-E16.3E16.8-E16.9  I51.8  I89.0  I9  O29.1  R00-R01  R03  R05-R07  R55  R68.8  R93.1  R94.1  R94.3  T75  Z45  Z47  Z51.5Z51.8"
565,"A40-A41  A49.0-A49.2  A49.8-A49.9  B99  C20  C60-C63  C67-C68  C76-C81  C85  D07  D1-D36  D40  D48-D50  D53.9D61  D63-D64  D70  E34.0  E43-E44  E46  G72.9  G73.2  G98  I26  I27.9  J69.0  J84.9  N13  N15.9  O29.0-O29.1  O74.2O89.0-O89.1  R05-R07  R10  R50  R68.8  T75  Z08  Z45-Z47  Z51"
566,B99  E83  P39  P55  P58-P59  P70-P74  P92  P96  R05-R07  R29.0  R68.8  T75  Z45  Z47  Z51.5  Z51.8
567,"F80.3  F80.9  F89  G4  G70.0  G70.9  G72.9  G93.4  G93.8-G94  G96.8  G98  G99.8  P90  R05-R07  R40  R56  R68.8  T75Z45  Z47  Z51.5  Z51.8"
568,"B99  C76.7-C76.8  C80-C81  C88  D69  D71  D75.8  D8  M32-M35  M79.0  M79.3  M95.9  M99.9  R05-R07  R68.8  T75Z45  Z47  Z51"
569,A08-A09  B99  E87  P39  P55  P58-P59  P70-P74  P96  Q40  R05-R07  R68.8  T75  Z45  Z47  Z51.5  Z51.8
570,"A49.0-A49.1  B99  G  I60-I64  M54.1  M54.3-M54.5  M79.2  R05-R07  R11  R25-R29  R40  R50-R51  R56  R68.8  R83T75  Z45  Z47  Z51.5  Z51.8"
571,"A0  A41.9  A49  B  D25  D28.9  D46  D5-D64  D68.3  D68.9  D75.8  J00-J06  J3  M15.9-M17  M19.0-M19.2  M19.9M24.5-M24.6  M79.0  M95.9  M99.9  N04-N12  N15.9  N39.1-N39.2  N80  N92-N93  O99.0  P5-P6  P92  R05-R07R68.8  T75  Z45  Z47  Z51"
572,B99  I  O29.1  O74.2  O89.1  Q  R05-R07  R68.8  T75  T82-T87  Z45  Z47  Z51  Z8-Z9
573,B99  D5-D6  P39-P6  P74  P96  R05-R07  R68.8  T75  Z45  Z47  Z51.5  Z51.8
574,"A41.9  A49  A52-A53  B99  E10-E14  E16.8-E16.9  G58.9-G59.0  G62.9  G63.2  G63.6  G64  G72.9-G73.0  G98-G99.0H26.9  H28.0  H35.9-H36.0  I79.2  M0-M3  M54.1  M77.9-M79.0  M79.3  M95.9  M99  N08.3  N25.1  N25.9  O24P70.0-P70.2  P70.9  R05-R07  R52  R68.8  R73  S-T  Z13.1  Z45  Z47  Z51.5  Z51.8  Z83.3"
575,"A04.4-A04.5  A04.9  A09  A49.8-A49.9  B99  K56  K62  P39  P55  P58-P59  P74-P78  P96  R05-R07  R68.8  T75  Z45  Z47Z51.5  Z51.8"
576,"A04.4-A04.5  A04.9  A09  A40-A41  A49.0-A49.2  A49.8-A49.9  B99  C15-C2  C49.4-C49.6  C76-C81  C85  D01  D1-D37D48-D50  D53.9  D61  D63-D64  D70  E34.0  E46  G72.9  G73.2  G98  I26  I27.9  J69.0  J84.9  K62  K83.8  K92.8  N13N15.9  O29.0-O29.1  O74.2  O89.0-O89.1  R05-R07  R10  R50  R68.8  T75  Z08  Z43.1-Z43.4  Z45-Z47  Z51"
577,"B99  E1  E31  E34.8  J69.0  J84.9  O29.0  O89.0  P70.3-P70.4  P70.9  R05-R07  R40  R55  R68.8  R94.7-R94.8  T75  Z44-Z45  Z47  Z50  Z51.5  Z51.8  Z54.0  Z54.9  Z71.3"
578,"B99  F10  M0-M62.89*  M62.898-M9  R05-R07  R68.8  S00-S01  S06  S09-S10  S20  S30  S40  S5-S70  S80  S90  T0-T13T75  T81  T9  Z45  Z47  Z51.5  Z51.8"
579,"A40-A41  A49.0-A49.2  A49.8-A49.9  B99-D50  D53.9  D61  D63-D64  D70  E34.0  E43-E44  E46  G72.9  G73.2  G91G93  G98  I26  I27.9  I60-I64  J69.0  J84.9  O29.0-O29.1  O74.2  O89.0-O89.1  R05-R07  R40-R41  R50  R59  R68.8  T75Z08  Z45-Z47  Z51"
580,A41.9  B99  F10  I8  I97-I98  M0-M62.89*  M62.898-M9  R05-R07  R68.8  T75  T79-T8  Z45  Z47  Z51.5  Z51.8
581,G40  G93.4  G98  I50  I67  O29.1  Q2  R05-R07  R68.8  T75  Z0-Z52.804  Z52.808-Z9
582,"A41.9  B99  F10  M0-M62.89*  M62.898-M9  N17-N19  N99  R05-R07  R34  R68.8  T75  T79-T8  Z45  Z47  Z51.5  Z51.8Z99.2  Z99.9"
"",A81.0  A81.9  A86  A89  B34.0-B34.4  B99  F  J69.0  J84.9  M95.9  M99.9  O29.0  O89.0  R05-R07  R41  R68.8  S72  T75
583,Z45  Z47  Z51
"",A18.5  A21.1  A21.9  A49.8-A49.9  A50.3  A50.7-A50.9  A53  A54.3  A54.9  A71-A74.0  A74.9  A79.9  B00.5  B00.9
"",B02.3  B02.9  B09  B30  B34.0-B34.4  B58.0  B58.9  B69.1  B69.9  B82  B83.9  B87.2  B87.9  B99  C43.1  C43.9  C44.1
"",C44.9  C69  C76.0  C76.7-C76.8  C80-C81  D03.1  D03.9  D04.1  D04.9  D09.2  D22.1  D22.9  D23.1  D23.9  D31  E10-
"",E14  E16.3  E16.8-E16.9  E50.0-E50.7  E50.9  E56.9  E61.9  E63.9  G58.9-G59.0  G62.9  G63.2  G64  G72.9-G73.0  G98-
"",G99.0  H0-H5  I24-I25  I77  I79.2  M13.0-M13.1  M13.9  M14.2  M14.6  M19.9  M54.1  M79.0  M95.9  M99.9  N08.3
"",N18-N19  N25.1  N25.9  O24  O29.1  O74.2  O89.1  P15.3  P15.9  P39.1  P39.9  P70.0-P70.2  P70.9  Q10-Q15  R05-R07
"",R44.1  R68.8  R73  R94.1  S00.1-S00.2  S01.1  S02.3  S05  T15  T26  T75  T85.2-T85.3  T86.83  T86.9  Z13.1  Z13.50
"",Z44.2  Z44.9-Z45  Z47  Z49  Z51  Z71  Z80.801  Z80.9  Z82.1  Z83.3  Z83.50  Z85.801  Z85.9  Z86.62  Z94.7  Z96.1  Z97.0
584,Z97.3
"",B99  F10  M0-M62.89*  M62.898-M9  N13  N15.9  N20  N23  N28  N39  N81  R05-R07  R31  R68.8  S00  S06  S10  S20
585,S30-S31  S33-S40  S50  S60  S70  S80  S90  T0-T13  T75  T81  T9  Z45  Z47  Z51.5  Z51.8
"",A04.3  A04.9  A09  A27.0  A27.9  A41.9  A49.8-A49.9  A94  A96  A98-A99  B30.3  B30.9  B34.0-B34.4  B99  D50  D53.9
"",D62  D64.9  D68.3  D68.9-D69  F10  G36.1  G36.9  G93.4  G98  H11.3  H11.9  H31.3  H31.9  H35.6  H35.9  H43.1  H43.9
"",H45.0  I60-I62  I64  I69  I78.0  I85  J35  K0  K22.6  K25.0  K25.2  K25.4  K25.6  K25.9-K26.0  K26.2  K26.4  K26.6  K26.9-
"",K27  K29.0  K29.2  K29.4-K29.7  K29.9  K62.5  K64  K67.2  K92  M0-M62.89*  M62.898-M9  N42.1  N93  O03.1  O03.6
"",O03.9  O04.1  O04.6  O05.1  O05.6  O05.9  O06.1  O06.6  O06.9  O07.1  O07.6  O07.9  O08.1  O08.6  O08.9  O20
"",O22.4  O22.9  O44.1  O46  O67  O72.0*  O72.1*  O72.2*  O72.3-O73  O75.9  O87.2  O87.9  O90.9  P02.1-P02.2  P02.9
"",P10  P11.2  P11.9  P12.2  P12.9  P15.9  P26  P27.9  P38  P50.3-P50.4  P50.9-P54  R04-R07  R31  R58  R68.8  S06.3-
586,S06.6  S06.8-S06.9  T75  T79-T81.0  T81.3-T88  Z45  Z51.5  Z51.8
"",B99  F10  J93-J94  J98.8  M0-M62.89*  M62.898-M9  O29.0  O74.1  O89.0  R05-R07  R58  R68.8  R84  R91  R94  S00
587,S06  S1-S30  S40  S50  S60  S70  S80  S90  T0-T13  T75  T81  T9  Z45  Z47  Z51.5  Z51.8
"",B99  J98.1  J98.8  O29.0  O74.1  O89.0  P2  P39  P55  P58-P59  P74  P96  Q33.6-Q33.9  R05-R09  R68.8  R84  R91  R94
588,T75  Z45  Z47  Z51.5  Z51.8
"",A41.9  A49-A53  A54.8-A54.9  B33.2  B34  B37.6  B37.9  B99  D86.8-D86.9  D89.3  E10  E11.08  E11.18-E11.3  E11.48
"",E11.58  E11.68  E11.78-E14  E16.2-E16.3  E16.8-E16.9  I0  I23  I34-I43  I5  I98.8  O29.1  O29.9  O74.2  O74.9  O75.9
"",O89.1  O89.9  O90.9  P3  R00-R01  R03  R05-R07  R50  R53  R56  R68.8-R70  R72  R93.1  R94.1  R94.3  T75  Z21  Z45
589,Z47  Z51
"",B44.2  B44.8-B44.9  B99  C3  C73  C75.8  C76.1  C76.7-C76.8  C80-C81  D1  E04-E05  E21  J3  J69.0  J80  J84.9  J95-J99
"",O29.0  O29.9  O74.0-O74.1  O74.9  O75.9  O89.0  O89.9  O90.9  P22.0  P22.9-P23  Q32  R04-R09  R68.8  R84  R91  R94
590,T75  Z43.0  Z45  Z47-Z48  Z51.5  Z51.8
"",A-C21  C26.0  C26.8-C32  C39.0  C41.1  C41.9  C43.1  C43.9  C44.1  C44.9  C45.1  C45.9  C46.2  C46.70-C46.71  C46.9
"",C48.1-C48.8  C51-C58  C69  C76  C78.4-C78.6  C79.6  C80-C81  D00-D01.4  D02.0  D02.3  D03.1-D03.2  D03.9  D04.1-
"",D04.2  D04.9  D06-D07.3  D09.2  D10-D13.3  D13.9-D14.1  D16.5  D19.1  D20.1  D22.1-D22.2  D22.9  D23.1-D23.2
"",D23.9  D25-D28  D31  D37.0-D37.5  D38.0  D38.5-D39  D48.4  D50  D53.9  D62  D64.9  D68.3  D68.9-D69  D89.3
"",E10.0-E10.1  E10.3  E10.9-E11.1  E11.3  E11.9-E12.1  E12.3  E12.9-E13.1  E13.3  E13.9-E14.1  E14.3  E14.9  E16.1-E16.9
"",E27-E28  E32.1  E35  E50.0-E50.7  E50.9  E56.9  E61.9  E63.9  E73  E74.1-E74.3  E74.9  E84  E86-E87  E89.4  G0  G62.9-
"",G63.0  G64-G70  G72.9  G93.4  G94  G96  G98  G99.8-H  I30.1  I30.9  I31.9-I32.1  I33  I38-I41  I42.9-I43.0  I51.4  I68.1
